2.50000	3.25600	22.92943	0.31623
2.50000	3.28800	22.53517	0.30767
2.50000	3.32000	23.22059	0.31730
2.50000	3.35200	22.38569	0.30443
2.50000	3.38400	22.19993	0.30767
2.50000	3.41600	22.87461	0.30936
2.50000	3.44800	22.43794	0.31538
2.50000	3.48000	22.74073	0.31563
2.50000	3.51200	22.60596	0.32054
2.50000	3.54400	22.08848	0.33609
2.50000	3.57600	22.39582	0.33659
2.50000	3.60800	22.04458	0.33777
2.50000	3.64000	22.63203	0.33521
2.50000	3.67200	22.21372	0.33111
2.50000	3.70400	22.34728	0.34116
2.50000	3.73600	21.68796	0.33802
2.50000	3.76800	22.87162	0.34167
2.50000	3.80000	22.05949	0.34811
2.50000	3.83200	22.75906	0.35277
2.50000	3.86400	22.20494	0.36090
2.50000	3.89600	21.97786	0.35723
2.50000	3.92800	22.11376	0.34894
2.50000	3.96000	22.00949	0.36462
2.50000	3.99200	22.07192	0.35427
2.50000	4.02400	21.65012	0.35589
2.50000	4.05600	21.54792	0.36300
2.50000	4.08800	22.55367	0.35550
2.50000	4.12000	21.88971	0.37909
2.50000	4.15200	22.31981	0.38540
2.50000	4.18400	22.08555	0.38612
2.50000	4.21600	22.39651	0.39837
2.50000	4.24800	21.98834	0.39626
2.50000	4.28000	22.18812	0.38130
2.50000	4.31200	22.08714	0.39784
2.50000	4.34400	22.27424	0.38063
2.50000	4.37600	21.47779	0.37706
2.50000	4.40800	21.42716	0.39075
2.50000	4.44000	22.41998	0.38962
2.50000	4.47200	21.16430	0.40617
2.50000	4.50400	21.69750	0.41163
2.50000	4.53600	22.07956	0.43115
2.50000	4.56800	22.53645	0.42527
2.50000	4.60000	22.60127	0.42168
2.50000	4.63200	21.45762	0.41382
2.50000	4.66400	21.76806	0.42833
2.50000	4.69600	21.21929	0.42591
2.50000	4.72800	22.37312	0.41945
2.50000	4.76000	21.78096	0.43379
2.50000	4.79200	22.49923	0.43437
2.50000	4.82400	22.08328	0.42267
2.50000	4.85600	20.45134	0.44043
2.50000	4.88800	21.80905	0.44031
2.50000	4.92000	20.82131	0.45062
2.50000	4.95200	21.59414	0.44713
2.50000	4.98400	20.38627	0.45165
2.50000	5.01600	21.10878	0.46350
2.50000	5.04800	21.63423	0.45729
2.50000	5.08000	22.37923	0.45087
2.50000	5.11200	20.92289	0.46498
2.50000	5.14400	21.22000	0.46113
2.50000	5.17600	21.17752	0.48035
2.50000	5.20800	21.21151	0.47621
2.50000	5.24000	22.29909	0.47660
2.50000	5.27200	21.76753	0.47332
2.50000	5.30400	21.41238	0.49311
2.50000	5.33600	21.14788	0.50234
2.50000	5.36800	21.52722	0.48049
2.50000	5.40000	20.48270	0.50042
2.50000	5.43200	21.19262	0.49850
2.50000	5.46400	21.34179	0.48776
2.50000	5.49600	20.83559	0.49280
2.50000	5.52800	21.38917	0.49344
2.50000	5.56000	21.55762	0.48806
2.50000	5.59200	21.27384	0.53078
2.50000	5.62400	20.58058	0.50717
2.50000	5.65600	21.12177	0.52220
2.50000	5.68800	20.16225	0.50672
2.50000	5.72000	20.65528	0.51994
2.50000	5.75200	20.70069	0.54434
2.50000	5.78400	21.33393	0.52772
2.50000	5.81600	21.31204	0.53565
2.50000	5.84800	20.79545	0.53876
2.50000	5.88000	20.81289	0.52055
2.50000	5.91200	21.22066	0.55079
2.50000	5.94400	20.72583	0.55591
2.50000	5.97600	19.71147	0.54246
2.50000	6.00800	20.17037	0.56965
2.50000	6.04000	20.16750	0.55634
2.50000	6.07200	20.48450	0.58682
2.50000	6.10400	20.35840	0.58893
2.50000	6.13600	20.76625	0.57151
2.50000	6.16800	20.50758	0.56474
2.50000	6.20000	19.80161	0.56957
2.50000	6.23200	20.29851	0.60592
2.50000	6.26400	20.59185	0.56669
2.50000	6.29600	21.50520	0.56738
2.50000	6.32800	21.08321	0.56927
2.50000	6.36000	20.51005	0.56489
2.50000	6.39200	20.61726	0.60005
2.50000	6.42400	20.63907	0.60408
2.50000	6.45600	20.41002	0.62646
2.50000	6.48800	21.04777	0.62929
2.50000	6.52000	20.07872	0.63402
2.50000	6.55200	21.53884	0.64069
2.50000	6.58400	20.69627	0.63400
2.50000	6.61600	20.01366	0.64675
2.50000	6.64800	20.69580	0.60116
2.50000	6.68000	21.07407	0.65017
2.50000	6.71200	21.14638	0.62075
2.50000	6.74400	20.70655	0.59234
2.50000	6.77600	20.35315	0.65989
2.50000	6.80800	20.88382	0.65695
2.50000	6.84000	20.27154	0.68128
2.50000	6.87200	19.13558	0.67161
2.50000	6.90400	19.58753	0.68868
2.50000	6.93600	20.41773	0.71506
2.50000	6.96800	20.30481	0.66724
2.50000	7.00000	20.07689	0.63799
2.50000	7.03200	21.07495	0.66151
2.50000	7.06400	20.15465	0.70620
2.50000	7.09600	20.66937	0.64702
2.50000	7.12800	19.73722	0.67539
2.50000	7.16000	20.39579	0.67993
2.50000	7.19200	19.98626	0.68268
2.50000	7.22400	21.29265	0.73751
2.50000	7.25600	18.93445	0.71741
2.50000	7.28800	19.83969	0.74988
2.50000	7.32000	19.83424	0.71729
2.50000	7.35200	19.27088	0.76327
2.50000	7.38400	19.89797	0.76944
2.50000	7.41600	20.65597	0.71942
2.50000	7.44800	18.54133	0.69761
2.50000	7.48000	19.67589	0.69498
2.50000	7.51200	20.05175	0.72059
2.50000	7.54400	19.87195	0.76391
2.50000	7.57600	20.93630	0.73395
2.50000	7.60800	19.83093	0.76376
2.50000	7.64000	20.88420	0.74908
2.50000	7.67200	20.03128	0.77356
2.50000	7.70400	17.75862	0.80897
2.50000	7.73600	19.44981	0.73472
2.50000	7.76800	19.90684	0.77790
2.50000	7.80000	19.88648	0.80874
2.50000	7.83200	18.83095	0.77160
2.50000	7.86400	20.17658	0.81251
2.50000	7.89600	19.79384	0.77383
2.50000	7.92800	18.41584	0.79729
2.50000	7.96000	19.27864	0.76133
2.50000	7.99200	19.35387	0.87579
2.50000	8.02400	19.73749	0.83483
2.50000	8.05600	19.68274	0.85021
2.50000	8.08800	19.16628	0.84345
2.50000	8.12000	19.07388	0.89097
2.50000	8.15200	20.32555	0.80624
2.50000	8.18400	21.08092	0.90873
2.50000	8.21600	19.38229	0.83552
2.50000	8.24800	19.38624	0.88870
2.50000	8.28000	19.21299	0.85865
2.50000	8.31200	19.10411	0.87240
2.50000	8.34400	17.83571	0.87664
2.50000	8.37600	19.27757	0.86659
2.50000	8.40800	19.10779	0.85082
2.50000	8.44000	19.23373	0.87710
2.50000	8.47200	20.06251	0.90075
2.50000	8.50400	18.45796	0.91232
2.50000	8.53600	19.33177	0.99723
2.50000	8.56800	20.22543	0.90261
2.50000	8.60000	18.94349	0.95794
2.50000	8.63200	17.98525	0.84013
2.50000	8.66400	19.15685	0.99818
2.50000	8.69600	21.17599	0.94858
2.50000	8.72800	18.72791	0.94549
2.50000	8.76000	18.70345	0.94525
2.50000	8.79200	20.36104	1.01848
2.50000	8.82400	18.88263	0.82998
2.50000	8.85600	20.70062	0.92482
2.50000	8.88800	18.94391	1.03996
2.50000	8.92000	19.44690	0.96956
2.50000	8.95200	20.43555	0.96581
2.50000	8.98400	18.70541	1.04522
2.50000	9.01600	18.88192	0.97969
2.50000	9.04800	19.50147	1.06370
2.50000	9.08000	20.98891	0.99618
2.50000	9.11200	18.15731	1.01243
2.50000	9.14400	19.75686	0.92852
2.50000	9.17600	17.90743	1.03577
2.50000	9.20800	18.95440	1.08076
2.50000	9.24000	20.05151	1.09136
2.50000	9.27200	17.77827	1.23242
2.50000	9.30400	20.07881	1.06042
2.50000	9.33600	20.61850	1.04848
2.50000	9.36800	19.40301	1.11814
2.50000	9.40000	18.31626	1.04445
2.50000	9.43200	19.56086	1.08542
2.50000	9.46400	20.19984	1.12014
2.50000	9.49600	18.64942	1.16451
2.50000	9.52800	17.91232	1.26146
2.50000	9.56000	19.79435	1.31350
2.50000	9.59200	20.21217	1.06093
2.50000	9.62400	18.67288	1.29176
2.50000	9.65600	18.81501	1.14815
2.50000	9.68800	14.71809	1.19964
2.50000	9.72000	20.27716	1.01769
2.50000	9.75200	19.53510	1.46366
2.50000	9.78400	16.73245	1.13812
2.50000	9.81600	19.25060	1.27215
2.50000	9.84800	17.79258	1.24729
2.50000	9.88000	20.44014	1.13450
2.50000	9.91200	18.80963	1.28611
2.50000	9.94400	18.35316	1.21869
2.50000	9.97600	17.93103	1.17710
2.50000	10.00800	17.26190	1.30747
2.50000	10.04000	18.26686	1.16625
2.50000	10.07200	18.76579	1.21430
2.50000	10.10400	19.99402	1.26145
2.50000	10.13600	17.97995	1.25397
2.50000	10.16800	17.04057	1.42335
2.50000	10.20000	17.26082	1.24320
2.50000	10.23200	17.96281	1.36336
2.50000	10.26400	19.68733	1.34463
2.50000	10.29600	18.48633	1.28143
2.50000	10.32800	19.21836	1.13959
2.50000	10.36000	17.96954	1.18462
2.50000	10.39200	16.56361	1.31539
2.50000	10.42400	19.28448	1.32147
2.50000	10.45600	18.40029	1.23159
2.50000	10.48800	18.15105	1.32829
2.50000	10.52000	14.54815	1.33529
2.50000	10.55200	16.96385	1.30262
2.50000	10.58400	16.30260	1.25625
2.50000	10.61600	16.38087	1.51778
2.50000	10.64800	19.28978	1.50924
2.50000	10.68000	17.03491	1.37367
2.50000	10.71200	18.20110	1.35327
2.50000	10.74400	15.59031	1.27580
2.50000	10.77600	17.58778	1.32337
2.50000	10.80800	16.65476	1.62264
2.50000	10.84000	17.37375	1.58670
2.50000	10.87200	18.46562	1.50589
2.50000	10.90400	19.93643	1.38249
2.50000	10.93600	19.41660	1.60996
2.50000	10.96800	22.27693	1.55828
2.50000	11.00000	18.70762	1.54045
2.50000	11.03200	18.20296	1.51217
2.50000	11.06400	16.06514	1.71342
2.50000	11.09600	17.70697	1.57793
2.50000	11.12800	17.63467	1.49161
2.50000	11.16000	15.93552	1.68579
2.50000	11.19200	18.57354	1.56675
2.50000	11.22400	19.58847	1.71361
2.50000	11.25600	18.02311	1.73652
2.50000	11.28800	17.73507	1.51242
2.50000	11.32000	20.33367	1.69674
2.50000	11.35200	19.69632	1.54605
2.50000	11.38400	19.34330	1.59905
2.50000	11.41600	19.73040	1.47147
2.50000	11.44800	18.97237	1.68357
2.50000	11.48000	19.17970	1.56121
2.50000	11.51200	20.03376	1.39883
2.50000	11.54400	16.15755	1.47521
2.50000	11.57600	15.90409	1.81279
2.50000	11.60800	18.56423	1.85494
2.50000	11.64000	17.83715	1.70145
2.50000	11.67200	15.42536	1.51084
2.50000	11.70400	20.13565	1.47254
2.50000	11.73600	16.98190	1.40040
2.50000	11.76800	15.00856	1.90613
2.50000	11.80000	19.89036	2.05075
2.50000	11.83200	17.93988	2.00195
2.50000	11.86400	20.06724	2.33964
2.50000	11.89600	18.38442	1.90114
2.50000	11.92800	17.30066	1.67600
2.50000	11.96000	17.71266	1.71391
2.50000	11.99200	17.05970	1.82648
2.50000	12.02400	19.57287	1.47497
2.50000	12.05600	19.48393	2.03175
2.50000	12.08800	18.38273	2.00162
2.50000	12.12000	14.48979	2.19292
2.50000	12.15200	17.64939	1.84851
2.50000	12.18400	19.48752	1.90011
2.50000	12.21600	18.21918	1.98624
2.50000	12.24800	16.06065	2.16848
2.50000	12.28000	17.29244	2.16030
2.50000	12.31200	16.69255	1.93792
2.50000	12.34400	16.86538	1.99893
2.50000	12.37600	17.44023	2.07368
2.50000	12.40800	15.02716	1.98340
2.50000	12.44000	19.67736	2.33305
2.50000	12.47200	10.50586	2.28693
2.50000	12.50400	16.41402	2.24946
2.50000	12.53600	17.51278	2.30176
2.50000	12.56800	15.28735	2.28135
2.50000	12.60000	17.02237	2.21709
2.50000	12.63200	15.32956	1.85933
2.50000	12.66400	15.62215	2.06250
2.50000	12.69600	22.29107	2.25952
2.50000	12.72800	18.61689	2.29995
2.50000	12.76000	15.26971	1.99714
2.50000	12.79200	13.98532	1.91471
2.50000	12.82400	14.91835	2.38770
2.50000	12.85600	17.45810	2.00322
2.50000	12.88800	13.02633	2.02936
2.50000	12.92000	19.47176	2.74159
2.50000	12.95200	21.58892	1.95116
2.50000	12.98400	17.10516	2.14894
2.50000	13.01600	15.58886	2.13590
2.50000	13.04800	16.73037	1.99930
2.50000	13.08000	16.89798	1.91985
2.50000	13.11200	16.47101	2.41870
2.50000	13.14400	12.30840	1.93945
2.50000	13.17600	15.50446	3.38353
2.50000	13.20800	11.84697	2.67209
2.50000	13.24000	16.99616	3.71215
2.50000	13.27200	19.19586	1.97027
2.50000	13.30400	14.07660	2.46385
2.50000	13.33600	23.56060	3.24670
2.50000	13.36800	15.76335	2.01920
2.50000	13.40000	13.17058	2.37074
2.50000	13.43200	17.69812	3.17271
2.50000	13.46400	16.14590	2.92125
2.50000	13.49600	11.54915	2.43835
2.50000	13.52800	14.19815	2.66203
2.50000	13.56000	20.32144	3.01228
2.50000	13.59200	19.60946	3.22719
2.50000	13.62400	14.09272	2.99641
2.50000	13.65600	11.71327	4.29385
2.50000	13.68800	18.37753	4.16839
2.50000	13.72000	17.13209	2.14014
2.50000	13.75200	11.79021	2.93841
2.50000	13.78400	13.39973	3.21528
2.50000	13.81600	19.52926	3.03591
2.50000	13.84800	15.23774	2.56862
2.50000	13.88000	16.25620	4.81843
2.50000	13.91200	14.02736	2.20985
2.50000	13.94400	12.54483	2.66410
2.50000	13.97600	14.57367	2.44147
2.50000	14.00800	20.78248	3.02120
2.50000	14.04000	19.22058	2.80899
2.50000	14.07200	18.00406	2.53530
2.50000	14.10400	16.35419	2.06323
2.50000	14.13600	16.09983	2.46525
2.50000	14.16800	15.25997	2.11275
2.50000	14.20000	14.16725	2.40496
2.50000	14.23200	16.71454	2.73554
2.50000	14.26400	16.14946	2.97074
2.50000	14.29600	17.01180	3.61612
2.50000	14.32800	16.49866	3.41038
2.50000	14.36000	16.50811	3.24925
2.50000	14.39200	14.86243	2.82648
2.50000	14.42400	17.49548	2.23526
2.50000	14.45600	14.64501	2.27138
2.50000	14.48800	16.45526	3.42483
2.50000	14.52000	18.98601	4.30587
2.50000	14.55200	10.64426	3.50063
2.50000	14.58400	14.11285	5.51689
2.50000	14.61600	14.13301	4.16479
2.50000	14.64800	15.41121	2.22871
2.50000	14.68000	21.11102	3.23410
2.50000	14.71200	17.11868	3.12632
2.50000	14.74400	18.40916	3.08818
2.50000	14.77600	19.97758	3.19765
2.50000	14.80800	11.36725	4.53254
2.50000	14.84000	19.81909	4.77202
2.50000	14.87200	21.23526	3.73143
2.50000	14.90400	17.42795	4.94936
2.50000	14.93600	15.31000	3.11248
2.50000	14.96800	16.58927	2.31826
2.50000	15.00000	16.70799	2.97926
2.50000	15.03200	15.19133	4.20550
2.50000	15.06400	7.27226	3.78464
2.50000	15.09600	23.14142	4.42466
2.50000	15.12800	21.75778	8.28654
2.50000	15.16000	18.01712	7.35972
2.50000	15.19200	16.17251	3.91898
2.50000	15.22400	10.91649	3.47690
2.50000	15.25600	11.56648	2.48884
2.50000	15.28800	13.26045	3.04664
2.50000	15.32000	11.34121	2.43567
2.50000	15.35200	22.08216	5.11806
2.50000	15.38400	16.57310	3.62727
2.50000	15.41600	15.24236	2.73888
2.50000	15.44800	19.01848	4.88072
2.50000	15.48000	12.41390	4.02106
2.50000	15.51200	13.29690	4.50129
2.50000	15.54400	13.91258	2.42187
2.50000	15.57600	19.84541	3.14188
2.50000	15.60800	22.01533	5.86517
2.50000	15.64000	15.08396	3.13733
2.50000	15.67200	14.77200	2.80797
2.50000	15.70400	16.91057	5.70624
2.50000	15.73600	15.06433	3.47377
2.50000	15.76800	16.06970	4.57144
2.50000	15.80000	22.25813	4.88093
2.50000	15.83200	18.35794	3.51015
2.50000	15.86400	6.39340	7.54267
2.50000	15.89600	27.27203	10.48520
2.50000	15.92800	13.09482	2.81248
2.50000	15.96000	15.65762	4.45119
2.50000	15.99200	19.87000	5.59031
2.50000	16.02400	8.53733	7.63664
2.50000	16.05600	17.38400	3.56507
2.50000	16.08800	22.83447	4.82215
2.50000	16.12000	19.29728	3.14462
2.50000	16.15200	9.06941	5.19252
2.50000	16.18400	23.89727	3.89479
2.50000	16.21600	18.76612	7.80982
2.50000	16.24800	18.18989	10.51049
2.50000	16.28000	18.47044	8.39216
2.50000	16.31200	15.41907	3.17683
2.50000	16.34400	19.12984	4.18639
2.50000	16.37600	17.51270	3.40352
2.50000	16.40800	19.76243	3.31615
2.50000	16.44000	29.89956	11.10579
2.50000	16.47200	18.50691	3.22873
2.50000	16.50400	16.53662	4.81104
2.50000	16.53600	20.52452	4.81387
2.50000	16.56800	7.60891	6.95477
2.50000	16.60000	13.50581	3.30712
2.50000	16.63200	14.95732	4.80988
2.50000	16.66400	21.41173	2.66516
2.50000	16.69600	16.46743	5.56021
2.50000	16.72800	77.47749	112.75163
2.50000	16.76000	16.33668	3.77059
2.50000	16.79200	26.71925	10.78965
2.50000	16.82400	14.91731	4.40748
2.50000	16.85600	16.22466	9.51130
2.50000	16.88800	11.76503	4.05983
2.50000	16.92000	2.60694	10.50653
2.50000	16.95200	22.36153	4.37098
2.50000	16.98400	16.27943	4.52939
2.50000	17.01600	22.08759	4.31954
2.50000	17.04800	20.49157	10.46627
2.50000	17.08000	15.99405	9.56879
2.50000	17.11200	15.33143	3.57568
2.50000	17.14400	5.57758	10.93367
2.50000	17.17600	18.72993	4.88808
2.50000	17.20800	13.47610	3.36460
2.50000	17.24000	27.83055	7.71564
2.50000	17.27200	13.87698	6.31041
2.50000	17.30400	10.35217	6.17385
2.50000	17.33600	23.78120	4.19389
2.50000	17.36800	16.14339	5.56609
2.50000	17.40000	-14.44846	14.40897
2.50000	17.43200	14.79611	6.67823
2.50000	17.46400	8.71861	8.64731
2.50000	17.49600	27.09326	6.40111
2.50000	17.52800	5.03460	10.96733
2.50000	17.56000	29.96282	9.38192
2.50000	17.59200	13.92959	4.18821
2.50000	17.62400	34.66472	10.61263
2.50000	17.65600	6.32607	9.75721
2.50000	17.68800	19.67385	4.47633
2.50000	17.72000	11.17144	3.70583
2.50000	17.75200	15.73314	5.24135
2.50000	17.78400	26.61443	-27.36980
2.50000	17.81600	16.04320	4.61482
2.50000	17.84800	6.21867	11.68581
2.50000	17.88000	17.01383	8.98760
2.50000	17.91200	8.24767	6.48169
2.50000	17.94400	1.46112	5.53310
2.50000	17.97600	12.45331	9.36257
2.50000	18.00800	-6.86113	27.21811
2.50000	18.04000	16.67824	3.83440
2.50000	18.07200	14.95617	7.60455
2.50000	18.10400	12.39823	8.73866
2.50000	18.13600	13.62995	4.37503
2.50000	18.16800	14.00286	4.30148
2.50000	18.20000	32.45588	11.54719
2.50000	18.23200	16.54496	8.01705
2.50000	18.26400	-4.69625	18.37043
2.50000	18.29600	9.43488	4.66237
2.50000	18.32800	25.77225	12.87836
2.50000	18.36000	15.17092	4.40939
2.50000	18.39200	15.29556	8.43362
2.50000	18.42400	17.74245	6.71628
2.50000	18.45600	21.43187	5.10916
2.50000	18.48800	-15.94505	16.37320
2.50000	18.52000	10.45721	9.82234
2.50000	18.55200	11.36319	4.91304
2.50000	18.58400	13.68066	2.44066
2.50000	18.61600	9.32564	13.32954
2.50000	18.64800	14.85110	5.80491
2.50000	18.68000	14.03871	7.63235
2.50000	18.71200	12.94618	5.36402
2.50000	18.74400	27.75741	6.74853
2.50000	18.77600	13.70356	4.92636
2.50000	18.80800	22.09344	6.96630
2.50000	18.84000	14.13061	32.90009
2.50000	18.87200	16.35868	6.03858
2.50000	18.90400	16.77023	10.40778
2.50000	18.93600	16.79184	7.75878
2.50000	18.96800	32.57175	22.07442
2.50000	19.00000	12.73487	11.31263
2.50000	19.03200	-0.46683	6.53244
2.50000	19.06400	16.39534	6.22221
2.50000	19.09600	16.46102	3.65305
2.50000	19.12800	14.13726	8.30433
2.50000	19.16000	3.48923	8.89912
2.50000	19.19200	95.18577	59.61579
2.50000	19.22400	17.74125	24.91418
2.50000	19.25600	25.43442	8.94158
2.50000	19.28800	13.00498	8.45709
2.50000	19.32000	25.79423	10.18336
2.50000	19.35200	18.07920	30.04180
2.50000	19.38400	15.71159	5.00914
2.50000	19.41600	16.99076	5.56167
2.50000	19.44800	46.88692	36.86468
2.50000	19.48000	-0.65519	7.21293
2.50000	19.51200	6.79164	18.18546
2.50000	19.54400	94.74662	91.18455
2.50000	19.57600	19.44048	5.89081
2.50000	19.60800	12.64255	5.69927
2.50000	19.64000	9.56595	4.19594
2.50000	19.67200	54.03140	22.27601
2.50000	19.70400	20.29176	4.28720
2.50000	19.73600	16.09526	18.64762
2.50000	19.76800	-10.10637	23.84711
2.50000	19.80000	6.98441	36.47744
2.50000	19.83200	20.27524	6.08462
2.50000	19.86400	8.50861	11.62017
2.50000	19.89600	24.42263	6.41018
2.50000	19.92800	24.65659	5.31111
2.50000	19.96000	10.56999	37.44248
2.50000	19.99200	-1.98277	6.80812
2.50000	20.02400	13.51442	9.76878
2.50000	20.05600	47.29198	31.23754
2.50000	20.08800	-23.84622	-32.51829
2.50000	20.12000	-9.53572	89.62241
2.50000	20.15200	28.78644	103.09918
2.50000	20.18400	17.18402	5.58676
2.50000	20.21600	11.50637	8.34845
2.50000	20.24800	34.77410	21.42532
2.50000	20.28000	-4.72494	15.58729
2.50000	20.31200	-3.39671	-29.63843
2.50000	20.34400	7.55262	16.83914
2.50000	20.37600	10.08324	17.72015
2.50000	20.40800	16.61522	-84.61295
2.50000	20.44000	-26.39604	49.71651
2.50000	20.47200	-9.98508	88.68098
2.50000	20.50400	10.17456	10.10431
2.50000	20.53600	12.47195	27.28551
2.50000	20.56800	6.10413	6.05954
2.50000	20.60000	10.21818	5.83749
2.50000	20.63200	-93.64928	84.04627
2.50000	20.66400	10.88765	3.12442
2.50000	20.69600	10.27292	9.32718
2.50000	20.72800	-2.12297	92.00856
2.50000	20.76000	21.44315	10.10300
2.50000	20.79200	12.15904	13.59308
2.50000	20.82400	3.61126	5.43860
2.50000	20.85600	-inf	inf
2.50000	20.88800	inf	inf
2.50000	20.92000	17.20617	7.69401
2.50000	20.95200	13.70578	-13.61893
2.50000	20.98400	25.77296	21.48494
2.50000	21.01600	22.49295	9.73263
2.50000	21.04800	21.03288	16.02695
2.50000	21.08000	20.80148	8.96884
2.50000	21.11200	8.90751	4.73074
2.50000	21.14400	16.02517	-9.69533
2.50000	21.17600	-8.85714	39.67290
2.50000	21.20800	1.98429	-15.98101
2.50000	21.24000	2.37392	-15.96567
2.50000	21.27200	38.40974	-26.68965
2.50000	21.30400	15.12942	10.58226
2.50000	21.33600	11.61317	7.83996
2.50000	21.36800	-110.77026	73.28148
2.50000	21.40000	29.76366	9.00859
2.50000	21.43200	7.86911	4.17885
2.50000	21.46400	-7.33395	37.06707
2.50000	21.49600	29.79524	8.31734
2.50000	21.52800	107.60408	70.53402
2.50000	21.56000	9.48405	8.54867
2.50000	21.59200	2.62992	13.87823
2.50000	21.62400	21.31279	30.52117
2.50000	21.65600	3.25183	8.95510
2.50000	21.68800	27.43801	67.72601
2.50000	21.72000	3.24716	7.09564
2.50000	21.75200	20.68532	5.92007
2.50000	21.78400	13.40176	6.67107
2.50000	21.81600	64.80951	34.28851
2.50000	21.84800	-5.68082	-6.97672
2.50000	21.88000	58.68425	-25.73652
2.50000	21.91200	32.04506	32.93285
2.50000	21.94400	42.35338	-11.52515
2.50000	21.97600	17.68854	-8.44265
2.50000	22.00800	19.99716	8.62053
2.50000	22.04000	-inf	inf
2.50000	22.07200	inf	inf
2.50000	22.10400	1.23256	7.44072
2.50000	22.13600	24.03916	7.43358
2.50000	22.16800	3.27962	6.31184
2.50000	22.20000	3.09881	11.43698
2.50000	22.23200	10.74612	2.17542
2.50000	22.26400	19.35071	6.29151
2.50000	22.29600	12.87512	27.00228
2.50000	22.32800	6.04744	16.19220
2.50000	22.36000	3.33416	7.89499
2.50000	22.39200	-20.05497	-55.58796
2.50000	22.42400	-2.17799	12.36127
2.50000	22.45600	-inf	inf
